seller_id,seller_state,total_delivered_orders,on_time_orders,on_time_delivery_rate_pct
6d803cb79cc31c41c4c789a75933b3c7,SP,66,62,93.94
05d2173d43ea568aa0540eba70d2ca76,MG,66,62,93.94
1b4c3a6f53068f0b6944d2d005c9fc89,SC,115,108,93.91
5a8e7d5003a1f221f9e1d6e411de7c23,SP,179,168,93.85
01fdefa7697d26ad920e9e0346d4bd1b,PR,130,122,93.85
9de4643a8dbde634fe55621059d92273,SC,81,76,93.83
8f119a0aee85c0c8fc534629734e94fd,SP,81,76,93.83
08633c14ef2db992c11f840f04fad4cd,SP,97,91,93.81
6560211a19b47992c3666cc44a7e94c0,SP,1996,1872,93.79
1127b7f2594683f2510f1c2c834a486b,SP,128,120,93.75
0509040ea3fe50071181bbc359eb7738,MG,96,90,93.75
96493fab2fbb13a14d0c0e8772eef5c3,SP,64,60,93.75
d4e12e7884759a14fa0f5f896c791cae,SP,32,30,93.75
fe49ee029e61e789a1f3a5525f57ba8d,SP,16,15,93.75
dbdd0ec73a4817971d962698f2fea022,CE,16,15,93.75
d101c6da914ae3d53f7bee42283f2fe2,SP,16,15,93.75
9d7a1d34a5052409006425275ba1c2b4,SP,16,15,93.75
8f54d64f28a993550aa7943f12572959,MG,16,15,93.75
8daab2245ebdc277c51098d01c5ad8ef,SP,16,15,93.75
2be17df1c49978426251562096c3cc09,SC,16,15,93.75
1987cd4be10fe09ee50454f9c354d1c6,MG,16,15,93.75
165b1235e9e9942cb5fae67103576fb0,SP,16,15,93.75
850f4f8af5ea87287ac68de36e29107f,SP,191,179,93.72
d91fb3b7d041e83b64a00a3edfb37e4f,SP,525,492,93.71
0be8ff43f22e456b4e0371b2245e4d01,SP,175,164,93.71
46dc3b2cc0980fb8ec44634e21d2718e,RJ,523,490,93.69
128639473a139ac0f3e5f5ade55873a5,PR,554,519,93.68
82e0a475a88cc9595229d8029273f045,SP,79,74,93.67
5b925e1d006e9476d738aa200751b73b,SP,63,59,93.65
2ff97219cb8622eaf3cd89b7d9c09824,SP,94,88,93.62
f80edd2c5aaa505cc4b0a3b219abf4b8,SP,125,117,93.6
59fb871bf6f4522a87ba567b42dafecf,SP,125,117,93.6
a17f621c590ea0fab3d5d883e1630ec6,SP,78,73,93.59
8a130737016f838139d31878787a39c9,SP,62,58,93.55
e06f09ec0a4aca210779cf1cfc63cf19,SP,31,29,93.55
b335c59ab742f751a85db9c411a86739,MG,31,29,93.55
6a51fc556dab5f766ced6fbc860bc613,SP,31,29,93.55
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,31,29,93.55
c003204e1ab016dfa150abc119207b24,SP,200,187,93.5
f457c46070d02cadd8a68551231220dd,PR,230,215,93.48
ad420dd0c4f92f8af951ac24b86d0cf5,MG,46,43,93.48
2e1c9f22be269ef4643f826c9e650a52,SP,167,156,93.41
4830e40640734fc1c52cd21127c341d4,SP,212,198,93.4
8a432f4e5b471f8da497d7dc517666e2,SP,106,99,93.4
dc4a0fc896dc34b0d5bfec8438291c80,SP,242,226,93.39
640e21a7d01df7614a3b4923e990d40c,SP,136,127,93.38
729b2d09b2a0bdab221076327f13d050,SP,60,56,93.33
5f3ae9136c875522250f8184f253413a,SP,45,42,93.33
276677b5d08786d5dce7c2149dcce48b,MG,45,42,93.33
ffc470761de7d0232558ba5e786e57b7,SP,30,28,93.33
6a8a889bde935bafa76d7848782dfaf9,SP,30,28,93.33
2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,30,28,93.33
17306570e772e7718c92a562d33f5f1d,SP,30,28,93.33
f3c38ab652836d21de61fb8314b69182,SP,15,14,93.33
d2e753bb80b7d4faa77483ed00edc8ca,BA,15,14,93.33
c6a7539d424a8402232c2228d7a03c5e,SP,15,14,93.33
b37c4c02bda3161a7546a4e6d222d5b2,SP,15,14,93.33
a8739afb32aaa45e01815ca76f76f54b,SP,15,14,93.33
87d3c3aeb3ead335511b3ce315eb341e,SP,15,14,93.33
76ea5315acb3f5f7ade3cd261faf922a,SP,15,14,93.33
7238a95bb63ef7e498389fb863b834a1,SP,15,14,93.33
5a05a16bb50629ee31afab8a6d4c2674,RS,15,14,93.33
2e3be8a987a30d7544dbbda6861cc14e,MG,15,14,93.33
1b8b75e227c9a9c100d0c210fb6176ce,SP,15,14,93.33
128f9bfbe4c7d5185033914b1de3d39a,SP,15,14,93.33
04aba03279157f6d4e0fe8ccaf21963c,RJ,15,14,93.33
3b15288545f8928d3e65a8f949a28291,SP,118,110,93.22
48436dade18ac8b2bce089ec2a041202,SP,147,137,93.2
e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,44,41,93.18
4992e76a42cb3aad7a7047e0d3d7e729,SP,73,68,93.15
7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,102,95,93.14
6d66611d7c44cc30ce351abc49a68421,SP,174,162,93.1
45d33f715e24d15a6ccf5c17b3a23e3c,SP,58,54,93.1
3bdff180c7e1f6551a643b99c265a120,SP,58,54,93.1
6fc26fe110feebd80a433e1f012a84f9,SP,72,67,93.06
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,115,107,93.04
dc8798cbf453b7e0f98745e396cc5616,SP,43,40,93.02
f214d28e8d8e3ef068748498ccc2f813,SP,57,53,92.98
d650b663c3b5f6fb392b6326366efa9a,SP,57,53,92.98
c8b0e2b0a7095e5d8219575d5e7e1181,SP,85,79,92.94
66922902710d126a0e7d26b0e3805106,MG,155,144,92.9
f45122a9ab94eb4f3f8953578bc0c560,SP,197,183,92.89
1554a68530182680ad5c8b042c3ab563,MG,267,248,92.88
70eea00b476a314817cefde4aad4f89a,SP,112,104,92.86
d50d79cb34e38265a8649c383dcffd48,SP,70,65,92.86
b8555308bfdb4ca1ed54325a58da9a97,SP,28,26,92.86
2e13c71026e1a39ba5cc1b86dcb679aa,SP,28,26,92.86
caa9bc43a9fe8cf9c564ddd8a03cc4a6,SP,14,13,92.86
c89cf7c468a48af70aada384e722f9e2,RJ,14,13,92.86
c273175f7c6c80fb02f051e2fc6d0d72,SP,14,13,92.86
b9ca8e8baa5d4aa038394a700f63e69f,SP,14,13,92.86
b6e1504972665f739dec4facb9943775,SP,14,13,92.86
980640c45d7a4635885491d077167e4d,SP,14,13,92.86
7c1fea10b5b006671d608b1d7c446ec4,SP,14,13,92.86
7b7f91e98f8c6def45a1407923304402,SP,14,13,92.86
6806dad1da97bfb5a9038eac6881f706,PR,14,13,92.86
5a425cc503b39b262a847fd6212bf53b,PR,14,13,92.86
5882820ef11c4c068eea0677a7a879b4,RS,14,13,92.86
4de6e4ba574aa9dfdc824bc44dc47fdd,PR,14,13,92.86
0ac4201fda2c68ebc0e47cb9423cf3c9,SP,14,13,92.86
4371b634e0efc0e22b09b52907d9d469,SP,111,103,92.79
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,83,77,92.77
e24fc9fcd865784fb25705606fe3dfe7,SP,55,51,92.73
994f04b3718c2bab35c2adfa8afecd2a,SP,55,51,92.73
da8622b14eb17ae2831f4ac5b9dab84a,SP,1548,1435,92.7
55a5b51f93f2b70ea513f5a047b0262a,MG,41,38,92.68
43f8c9950d11ecd03a0304a49e010da6,SP,41,38,92.68
ccc4bbb5f32a6ab2b7066a4130f114e3,PR,189,175,92.59
d6b1ce66b035a475f00c017792ff9769,SP,108,100,92.59
8e6cc767478edae941d9bd9eb778d77a,MG,108,100,92.59
624f4ece8da4aafb77699233d480f8ef,SP,54,50,92.59
2a7dc43cecabf23403078e2188437d1d,SP,54,50,92.59
fcdd820084f17e9982427971e4e9d47f,SP,27,25,92.59
df560393f3a51e74553ab94004ba5c87,PR,27,25,92.59
271c58a1d139c45eaf3316107c6d3a3b,SP,27,25,92.59
e9779976487b77c6d4ac45f75ec7afe9,SP,738,683,92.55
aced59e9b31ef866a94f9e7f29d8d418,SP,67,62,92.54
4c18691b6037662be2df78a765d98ab5,SP,67,62,92.54
edb1ef5e36e0c8cd84eb3c9b003e486d,RJ,174,161,92.53
92eb0f42c21942b6552362b9b114707d,SP,358,331,92.46
5656537e588803a555b8eb41f07a944b,DF,185,171,92.43
4b9750c8ad28220fe6702d4ecb7c898f,SP,221,204,92.31
5f1dc28029d2c244352a68107ec2b542,SP,78,72,92.31
daeb5653dd96c1b11860f72209795012,MG,39,36,92.31
b94cc9f10ddc85e4ba73a6f7974e7101,RJ,39,36,92.31
4559697a8f7e637227c2eeaed843baff,SP,39,36,92.31
f7496d659ca9fdaf323c0aae84176632,SP,26,24,92.31
f61c63d13f7cd800549d5acdd390ae72,SP,26,24,92.31
ed4311e67debd72b8610a5347a743087,SP,26,24,92.31
ccf8813e5a7d6c84d865cd38bfc2b130,SP,26,24,92.31
af4a0e4cfe1d9c26b6712b1be25a72e5,MG,26,24,92.31
8090490573c6c0aa343a7231ebcb8c86,SP,26,24,92.31
00720abe85ba0859807595bbf045a33b,SP,26,24,92.31
f52c2422904463fdd7741f99045fecb6,SP,13,12,92.31
bd1d49a326abfa9b1036772e40445430,SP,13,12,92.31
bc503e244f187939d10c92a5c8e378ce,SP,13,12,92.31
97512d3fc193b2d1dfcdba0f9d1f0f8a,SP,13,12,92.31
8629c241b3622ac12cd4118afdc8d394,SP,13,12,92.31
6e864f5c4669eff3d98140a07cc50202,SP,13,12,92.31
6b333a05bf188ef3e1f1662a86bd9855,DF,13,12,92.31
1660ad786c27fd935378b6192a90b417,SP,13,12,92.31
0747d5bb69f0586cc869d8af4c50f93e,RJ,13,12,92.31
004c9cd9d87a3c30c522c48c4fc07416,SP,168,155,92.26
bd0389da23d89b726abf911cccc54596,DF,90,83,92.22
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,64,59,92.19
9646c3513289980f17226a2fc4720dbd,SP,76,70,92.11
bf84056e679dbe9c69929847a40e338f,SP,38,35,92.11
32b8764b4ef628b53608fc34011fcc13,SC,38,35,92.11
ef0ace09169ac090589d85746e3e036f,RJ,139,128,92.09
7142540dd4c91e2237acb7e911c4eba2,SP,328,302,92.07
058fd0aa2bfdb2274e05e1ae971dabb6,SP,63,58,92.06
6f892e20a171e98efe17fdb971ff319b,SP,50,46,92.0
fb89df7f89fd1b8f03fa2acca1ba7364,PR,25,23,92.0
d51e0a403fe2e689ece6c73359d96e12,SP,25,23,92.0
b83cedfb587e7911540e3f576d6917ce,SP,25,23,92.0
c70c1b0d8ca86052f45a432a38b73958,SP,336,309,91.96
955fee9216a65b617aa5c0531780ce60,SP,1472,1353,91.92
17e34d8224d27a541263c4c64b11a56b,SP,260,239,91.92
17a053fcb14bd219540cbde0df490be0,SP,148,136,91.89
49067458c68f7701fd334ce326accbe0,MG,37,34,91.89
3ab971ce71839580d2ae5b4e40fe8044,SP,37,34,91.89
00ee68308b45bc5e2660cd833c3f81cc,SP,172,158,91.86
e067ad2c1c0b48758eb1b5228bcf7a68,SP,61,56,91.8
17f51e7198701186712e53a39c564617,SP,61,56,91.8
3c7c4a49ec3c6550809089c6a2ca9370,SP,158,145,91.77
ce7d1888639e6fb06b2749cbfdac1ff7,MG,84,77,91.67
6860153b69cc696d5dcfe1cdaaafcf62,SP,84,77,91.67
99002261c568a84cce14d43fcffb43ea,MT,36,33,91.67
5b179e9e8cc7ab6fd113a46ca584da81,SP,36,33,91.67
26d8a1c7c75d513045798992ead43aa2,PR,36,33,91.67
a5a1bfcf728ab0e19182959cf0771ee4,SP,24,22,91.67
8cc6a0e5738e61a87b03c78b2ba9db4b,MG,24,22,91.67
0afccdb8a34ee5c79f7c06faf2b4d56e,MG,24,22,91.67
d4910f1cdcfdabd48d6b316e395d4a23,SP,12,11,91.67
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,SP,12,11,91.67
c3acdfac4e3e97ff87529454fbc03642,SP,12,11,91.67
985c92cc412091f8529c12d7f23d3fef,MG,12,11,91.67
89f69225956f951295ca4c7fb1266553,RJ,12,11,91.67
8476243f92442881ddd5b578975cf115,RS,12,11,91.67
7357b52d27cbaa90f81a96cbc1279396,MG,12,11,91.67
723cd880edaacdb998898b67c8f9da30,SP,12,11,91.67
5d9dc90a686a8fddacffab6bab5653a3,SP,12,11,91.67
5ab05b6d86d417796c69ffd6774ec832,SP,12,11,91.67
4be6b962d83299498bae2190f95d6566,SP,12,11,91.67
40db9e9aa57f7bb151bcda6b0f9bdbb7,PE,12,11,91.67
1d29dfba02015238dfbe2449a5eaa361,MG,12,11,91.67
1cbd32d00d01bb8087a5eb088612fd9c,SP,12,11,91.67
0a85ebe4e328db81ac9109781205e2f7,SP,12,11,91.67
0887a9f087bcd5d9f6642b52f897fc6c,SP,12,11,91.67
058cb5aeb36d7c0fcae20fc85d5e0a59,RJ,12,11,91.67
7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,334,306,91.62
76d5af76d0271110f9af36c92573f765,SP,155,142,91.61
3be634553519fb6536a03e1358e9fdc7,SP,95,87,91.58
cbd996ad3c1b7dc71fd0e5f5df9087e2,SP,189,173,91.53
5d0363b33554b373851fc1622e4d5f3c,SP,94,86,91.49
c9aafcd0621b2207c10e32c649cada4d,SP,47,43,91.49
fe2032dab1a61af8794248c8196565c9,SP,305,279,91.48
e59aa562b9f8076dd550fcddf0e73491,PR,82,75,91.46
b2ba3715d723d245138f291a6fe42594,SP,350,320,91.43
c8417879a15366a17c30af34c798c332,SP,35,32,91.43
b4a476fbd28de64b1e347abf9089366a,SP,35,32,91.43
827f8f69dfa529c561901c4f2e0f332f,PR,104,95,91.35
a420f60ff1aa9acc80d0e42959f2b313,SP,69,63,91.3
951e8cef368f09bb3f3d03c00ca4702c,SP,69,63,91.3
f615fe7efbef0f4f08fd3086bc7a3e60,SP,23,21,91.3
b18871c324516afa228a13e8f1ef0ae9,SP,23,21,91.3
7f2617c58d5d06806987308b45654351,SP,23,21,91.3
6d988d6174a2c27441597174f8905515,PR,23,21,91.3
ef506c96320abeedfb894c34db06f478,SP,332,303,91.27
d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,80,73,91.25
d1c281d3ae149232351cd8c8cc885f0d,SP,239,218,91.21
93dc87703c046b603023e75222018b45,MG,34,31,91.18
6a0cbc8af2e8abd1bdfb777943d174c6,SP,34,31,91.18
5c6d4016c2a288f074fa0848a2b653d2,SP,34,31,91.18
e5a38146df062edaf55c38afa99e42dc,SP,124,113,91.13
c013e57c075a06e5b5c48ee03c525719,SP,45,41,91.11
7040e82f899a04d1b434b795a43b4617,SP,223,203,91.03
de23c3b98a88888289c6f5cc1209054a,SP,178,162,91.01
6a8b085f816a1f75f92dbac6eb545f8f,SP,133,121,90.98
c826c40d7b19f62a09e2d7c5e7295ee2,SP,365,332,90.96
4c2b230173bb36f9b240f2b8ac11786e,SP,343,312,90.96
218d46b86c1881d022bce9c68a7d4b15,SP,420,382,90.95
5343d0649eca2a983820bfe93fc4d17e,SP,110,100,90.91
688756f717c462a206ad854c5027a64a,SP,99,90,90.91
1ce3ae5a399804d1a87e706f8a813c3e,SC,44,40,90.91
02f623a8eb246f3c5f7c2f96462654e6,SP,44,40,90.91
f4db9b37944bcb8873e6b456ee190bbf,SP,22,20,90.91
f125f3a310c2e5f822d116147de1e474,SP,22,20,90.91
bc47d5d1490df2b36add65d733eafaba,SP,22,20,90.91
9dda5bbacd45e18d6485fee649205d09,MG,22,20,90.91
784ba75dd9d20200c4caed3d7a77141a,SP,22,20,90.91
6b536a23086fba0d58c08d68814397f6,RJ,22,20,90.91
55f7a3319d80f7fdf078b8f03e6725fe,SP,22,20,90.91
503c1de08ae81a2d86f17951b204db55,SP,22,20,90.91
373ee4a3a775a733770ca3f790b8b9ac,RJ,22,20,90.91
1c40343cc5d18c2d8248ac2f3366de34,SP,22,20,90.91
f5f1f2c5f923f36ad79ea1d07185ddc9,SP,11,10,90.91
eb3071b9f0b0ddaa2df5ea130f09f26b,SP,11,10,90.91
e819bcfade7b5d88a27325eb6cfd62c5,SP,11,10,90.91
de9727ca376d1be6ec121b110aa7954c,PR,11,10,90.91
cb6c9f5888a7a090c75beaf615925792,ES,11,10,90.91
c5f7feb04a6a1fb3596322bfc3cf1917,SP,11,10,90.91
c4fabeea6e569d42d02993bb1f4f1cbc,CE,11,10,90.91
bc302730ea8cf49b5c74f579febb5bbf,SP,11,10,90.91
b2c97074649f92197d9387d9033dda5f,SP,11,10,90.91
b16d3dadc47d4eb18be3d88bad0775ce,RS,11,10,90.91
9e6967d3cf386d284251784b18ccb485,SP,11,10,90.91
9df5750209b83567ec144eb299d7d634,RS,11,10,90.91
8e2b3afb420011ef0c88c9d5f11ea526,SP,11,10,90.91
87b740daf17b5d1be335a64164ec6842,SP,11,10,90.91
6e0908ef4d4efadbc3cc2b74ea477cb0,RJ,11,10,90.91
6ddc28b61be28373b4503a1f61cf98a9,SP,11,10,90.91
68f86ba270525243e68ae74044f992b9,RJ,11,10,90.91
5a6a02f419701fc8c605af71d4fc57a4,SP,11,10,90.91
4ba52dfeba874da5b9ee7b17c7494f04,SP,11,10,90.91
4677a5437afda5fa7140b927b07be1cc,PR,11,10,90.91
31ae0774c17fabd06ff707cc5bde005f,SP,11,10,90.91
236585a4ddb5fea9fa40233e2249ed91,RS,11,10,90.91
17908cf9b444ee34047cadd5c0f4a516,GO,11,10,90.91
aac29b1b99776be73c3049939652091d,MG,131,119,90.84
70c27847eca8195c983ed7e798c56743,RJ,98,89,90.82
1025f0e2d44d7041d6cf58b6550e0bfa,SP,1420,1289,90.77
1d8dbc4f32378d715c717c1c1fc57bae,PR,97,88,90.72
f262cbc1c910c83959f849465454ddd3,SP,204,185,90.69
8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,64,58,90.63
cd6efc47efaabf134f8bdb654e10b4f1,RJ,32,29,90.63
7b0df942f46435babab05d49b744b2c4,SP,32,29,90.63
2745f798279e0ed033addcc1474776d7,SP,32,29,90.63
f0b47fbbc6dee9aafe415a6e33051b3f,SP,85,77,90.59
1336efc61c316ddf92c899eb817f7cae,SP,85,77,90.59
1f50f920176fa81dab994f9023523100,SP,1926,1744,90.55
9c0e69c7bf2619675bbadf47b43f655a,SP,200,181,90.5
620c87c171fb2a6dd6e8bb4dec959fc6,RJ,778,704,90.49
d673a59aac7a70d8b01e6902bf090a11,SP,84,76,90.48
c847e075301870dd144a116762eaff9a,MG,42,38,90.48
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,42,38,90.48
3340ef1913fb70d28420f6ceb685c339,PR,42,38,90.48
ef2fbc2b607d8492bcffe657a4645434,RJ,21,19,90.48
b494891378bd8f4560abe576c52deacd,SP,21,19,90.48
6b15924333bd1a741595fe981ea04822,SP,21,19,90.48
7c67e1448b00f6e969d365cea6b010ab,SP,1355,1225,90.41
391fc6631aebcf3004804e51b40bcf1e,SP,605,547,90.41
f7ccf836d21b2fb1de37564105216cc1,SP,73,66,90.41
4a3ccda38b2129705f3fb522db62ca31,SP,73,66,90.41
634964b17796e64304cadf1ad3050fb7,RJ,323,292,90.4
2bf6a2c1e71bbd29a4ad64e6d3c3629f,RJ,31,28,90.32
8d956fec2e4337affcb520f56fd8cbfd,SP,227,205,90.31
ececbfcff9804a2d6b40f589df8eef2b,SP,103,93,90.29
729f06993dac8e860d4f02d7088ca48a,SP,113,102,90.27
527801b552d0077ffd170872eb49683b,SP,92,83,90.22
a3e9a2c700480d9bb01fba070ba80a0e,SP,143,129,90.21
0dd184061fb0eaa7ca37932c68ab91c5,SP,193,174,90.16
8581055ce74af1daba164fdbd55a40de,SP,426,384,90.14
54a1852d1b8f10312c55e906355666ee,SP,202,182,90.1
42b729f859728f5079499127a9c2ef37,SP,131,118,90.08
1900267e848ceeba8fa32d80c1a5f5a8,SP,523,471,90.06
8648b1e89e9b349e32d3741b30ec737e,SP,100,90,90.0
20cb7c2fde3e5bf10f0bbe7394e1c6a9,PR,50,45,90.0
e8b4225284fbb02d16f200513f1f395d,SP,30,27,90.0
d71d863e5ef30d94e440c11be17dcd8f,SP,30,27,90.0
b2ac621f0d0322434d04a12b078b9369,PR,30,27,90.0
31da954dc0855f2495c6310f70a2f931,SP,30,27,90.0
06df0c10d34e459d9672bc77388742eb,PR,30,27,90.0
d3674f271c91f824f82d24d92011f669,DF,20,18,90.0
67bf6941ba2f1fa1d02c375766bc3e53,PR,20,18,90.0
6562efe88ce0826a4ca4f189f03b4b84,PR,20,18,90.0
3dbbce181edfaa4a597ec858c382d2ec,PR,20,18,90.0
fe701d88b67eaca109dffd464d1be9f9,RJ,10,9,90.0
fe1bbc5feda5c8979a8a1b3b2512d5a6,MG,10,9,90.0
f5f46307a4d15880ca14fab4ad9dfc9b,SC,10,9,90.0
d7485b33791774c36108f8c69602d48d,PR,10,9,90.0
bb7a14e229b1c95156719c3d9552eeee,RJ,10,9,90.0
b6dc74ed30f124f95227bed4e43a3bed,PR,10,9,90.0
b127efdabeffb5d559349c7b172eb75d,SP,10,9,90.0
9dd59e43f0c9f0553244e8f9c2fb247e,PR,10,9,90.0
9d39404483343dd55c7ae254494d8388,SP,10,9,90.0
7fdb0720c8d7c9075538b365dc8c3a22,PR,10,9,90.0
5b2e94f2c22b39ccc24d34ad0f669672,SP,10,9,90.0
56e361f411e38dcef17cdc2a3d99628b,SP,10,9,90.0
3968920b9aa752ab98f7d5888c9252f2,SP,10,9,90.0
2d2322d842118867781fc737e96d59a1,SP,10,9,90.0
180c3376aff0e43dd5788709df48a843,SP,10,9,90.0
1782ce2db72c3dda627d5e7c898104e1,SP,10,9,90.0
1690cada046eb7e92c12f98b1f8a8167,SP,10,9,90.0
37515688008a7a40ac93e3b2e4ab203f,SP,239,215,89.96
e9d99831abad74458942f21e16f33f92,SP,149,134,89.93
522620dcb18a6b31cd7bdf73665113a9,PR,178,160,89.89
f5a590cf36251cf1162ea35bef76fe84,SP,118,106,89.83
fa1c13f2614d7b5c4749cbc52fecda94,SP,579,520,89.81
f27e33c6d29b5138fa9967bcd445b6d5,SP,98,88,89.8
8b321bb669392f5163d04c59e235e066,SP,1005,902,89.75
0cbcee27c791afa0cdcb08587a2013a8,MG,39,35,89.74
50c9975695009e5e6473912e83a6d1da,MG,68,61,89.71
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,97,87,89.69
6e386f64c84e482f0b9abf960797ee1b,SP,29,26,89.66
1f1bb1f0859883505541bdd6606193e5,SP,29,26,89.66
ea8482cd71df3c1969d7b9473ff13abc,SP,1188,1065,89.65
382229d1e840115ffe3dbf5ff460e417,RJ,48,43,89.58
99eaacc9e6046db1c82b163c5f84869f,SP,67,60,89.55
1835b56ce799e6a4dc4eddc053f04066,SP,551,493,89.47
fd386aa7bed2af3c7035c65506c9b4a3,SP,76,68,89.47
0176f73cc1195f367f7b32db1e5b3aa8,SP,38,34,89.47
ce69a8021d18961dd2a40269b7c2c293,PR,19,17,89.47
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,19,17,89.47
cfb1a033743668a192316f3c6d1d2671,SP,179,160,89.39
6fd52c528dcb38be2eea044946b811f8,SP,84,75,89.29
f12ff17ad8bbf01ec5c33b17e506649b,SP,28,25,89.29
edf96ef93ed595084bbcbd9224bd2894,SP,28,25,89.29
c0563dd588b775f2e37747ef6ad6c92c,SP,28,25,89.29
4e922959ae960d389249c378d1c939f5,SP,446,398,89.24
ce248b21cb2adc36282ede306b7660e5,SC,65,58,89.23
056b4ada5bbc2c50cc7842547dda6b51,RJ,65,58,89.23
8444e55c1f13cd5c179851e5ca5ebd00,MG,102,91,89.22
4e17c65a516f69d023a2ae78b84f28d6,SP,74,66,89.19
f181738b150df1f37cb0bd72e705b193,SP,37,33,89.19
1caf283236cd69af44cbc09a0a1e7d32,RJ,37,33,89.19
16090f2ca825584b5a147ab24aa30c86,SP,406,362,89.16
70a12e78e608ac31179aea7f8422044b,SP,323,288,89.16
aba1721a889e04decc910aa13b768ef4,SP,92,82,89.13
db2956745b3a8e9f3785c99f34b5d25e,SP,46,41,89.13
7d76b645482be4a332374e8223836592,SP,183,163,89.07
4a3ca9315b744ce9f8e9374361493884,SP,1949,1735,89.02
b499c00f28f4b7069ff6550af8c1348a,SP,182,162,89.01
213b25e6f54661939f11710a6fddb871,SP,190,169,88.95
8b2492b7ff4468839593fafeed55bad9,RJ,45,40,88.89
e5e33c0d8e7e002f398f5dc4cbbb338f,SP,27,24,88.89
1dc2de47ee26a0a5b12dc14fd6dc0dea,SP,27,24,88.89
f5f2ab9bdb6b30c14c61be68c5ed37da,SP,18,16,88.89
ea00f977a203ff88adf7057cb7806998,SP,18,16,88.89
e81e1f9c3e762e620f3fb60a51499e16,SC,18,16,88.89
7586919161935337bf6b6d7ff5779648,RJ,18,16,88.89
2646baaf662d4d92ac48f047e35db92d,SP,18,16,88.89
f9ec7093df3a7b346b7bcf7864069ca3,SP,9,8,88.89
e8dba4d70f7f2b20e775d09cae01142d,SP,9,8,88.89
daf565f087a52def0fd5c5825b3661bc,SC,9,8,88.89
d1582f4043306e6b91afa6a8a884f898,SP,9,8,88.89
c500367424994318b9e779ff1ae9a330,SP,9,8,88.89
c24173065483e421f9e5e7f599de101d,SP,9,8,88.89
c0098efcf800861dcae589affca31408,SP,9,8,88.89
bafc5aa11e413978be29040f51342e70,MG,9,8,88.89
a1bea7061f61f6fdd9a85a6325ba1033,SP,9,8,88.89
8bdd8e3fd58bafa48af76b2c5fd71974,SP,9,8,88.89
8a9260f2b0340411d6d2a56bcf4f7378,MG,9,8,88.89
81783131d2a97c8d44d406a4be81b5d9,SP,9,8,88.89
7813ea3ebd9411dc600b4dd01f7a97b9,SP,9,8,88.89
6eb94e1466490d327a09abf8f3552a50,SP,9,8,88.89
3492e68f37fd1df87f4f2f2ea247f445,SP,9,8,88.89
1cbd50a8c52e6cf8e315c5709fab386f,PR,9,8,88.89
07de60b03d150fb3ea09eab5da5e4c8b,SP,9,8,88.89
03a2a6dcbe45d639c4dc2a0d24769c40,SP,9,8,88.89
c3867b4666c7d76867627c2f7fb22e21,SP,241,214,88.8
3db66a856d18a9cba7c9241fc5221c50,MG,97,86,88.66
a673821011d0cec28146ea42f5ab767f,SP,141,125,88.65
b14db04aa7881970e83ffa9426897925,SP,105,93,88.57
d9bd94811c3338dceb4181f3dbc0c73e,SP,61,54,88.52
318f287a62ab7ac10b703ac37435a231,SP,61,54,88.52
f46490624488d3ff7ce78613913a7711,SP,87,77,88.51
c9c7905cffc4ef9ff9f113554423e671,SP,139,123,88.49
23d7c96d4a1160db1c726b248601b25a,SP,52,46,88.46
77a515caa36327151d1cc6c32a9f00e1,SP,26,23,88.46
77530e9772f57a62c906e1c21538ab82,PR,381,337,88.45
b1fc4f64df5a0e8b6913ab38803c57a9,RJ,121,107,88.43
4869f7a5dfa277a7dca6462dcf3b52b2,SP,1148,1015,88.41
972d0f9cf61b499a4812cf0bfa3ad3c4,SC,86,76,88.37
dd533b429f380718b70ad9922c294bae,SP,43,38,88.37
34056b8b55c1775a22af2331670a799c,SP,77,68,88.31
0b35c634521043bf4b47e21547b99ab5,PR,77,68,88.31
d5ba419e26d246a0719437cf37d9b46d,SP,34,30,88.24
d1ef48b38baca7e831711c4a0aeb398f,PR,34,30,88.24
e48cc16ab70bfa09e1401740dce0b3d7,SP,17,15,88.24
b33aaadd1a8891d2dfef0c4c3bdf0371,SP,17,15,88.24
afa6714acee029b2dfdf357e5579cc03,SP,17,15,88.24
ad97a199236354e53fcd91a5a913e9a2,SC,17,15,88.24
610f72e407cdd7caaa2f8167b0163fd8,SP,17,15,88.24
3935fe5fe0f82787a9dcb8deb62be09d,SP,17,15,88.24
392e0502231ae2f8b29994ef6398cd77,SP,17,15,88.24
218f991754f360af9c2daa5e0b8e990c,SP,17,15,88.24
04aa0a1c5ce6b222003403a3e11c3cc0,SP,17,15,88.24
7e3f87d16fb353f408d467e74fbd8014,SP,93,82,88.17
